2023-06-27 08:32:21.254 [http-nio-5000-exec-5] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 10ms
2023-06-27 08:32:21.975 [http-nio-5000-exec-2] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 7ms
2023-06-27 08:32:22.855 [http-nio-5000-exec-1] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 6ms
2023-06-27 08:32:23.333 [http-nio-5000-exec-3] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 4ms
2023-06-27 08:32:23.701 [http-nio-5000-exec-6] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 6ms
2023-06-27 08:40:08.723 [http-nio-5000-exec-7] "  " INFO  com.recruit.module.message.WebSocket - 【websocket消息】用户19连接断开，剩余在线数为:0
2023-06-27 08:40:28.093 [http-nio-5000-exec-8] "OPTIONS /recruit/user/getMailCode HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/getMailCode] from: 127.0.0.1 costs: 0ms
2023-06-27 08:40:34.301 [http-nio-5000-exec-10] "POST /recruit/user/getMailCode HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/getMailCode] from: 127.0.0.1 costs: 6204ms
2023-06-27 08:41:04.265 [http-nio-5000-exec-9] "OPTIONS /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/register] from: 127.0.0.1 costs: 0ms
2023-06-27 08:41:06.389 [http-nio-5000-exec-5] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 2120ms
2023-06-27 08:41:08.864 [http-nio-5000-exec-2] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 2063ms
2023-06-27 08:41:40.530 [http-nio-5000-exec-1] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 2049ms
2023-06-27 08:41:55.611 [http-nio-5000-exec-3] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 2042ms
2023-06-27 08:41:55.958 [http-nio-5000-exec-7] "GET /recruit/category HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category] from: 127.0.0.1 costs: 5ms
2023-06-27 08:41:55.960 [http-nio-5000-exec-8] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 8ms
2023-06-27 08:41:55.963 [http-nio-5000-exec-4] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 11ms
2023-06-27 08:41:57.640 [http-nio-5000-exec-6] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 3817ms
2023-06-27 08:42:08.300 [http-nio-5000-exec-10] "POST /recruit/user/getMailCode HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/getMailCode] from: 127.0.0.1 costs: 3443ms
2023-06-27 08:43:20.897 [http-nio-5000-exec-1] "GET /recruit/category HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/category] from: 127.0.0.1 costs: 7ms
2023-06-27 08:43:20.899 [http-nio-5000-exec-3] "GET /recruit/company/find HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/company/find] from: 127.0.0.1 costs: 8ms
2023-06-27 08:43:20.903 [http-nio-5000-exec-2] "GET /recruit/position/page/keyword HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [GET] -> [/recruit/position/page/keyword] from: 127.0.0.1 costs: 13ms
2023-06-27 08:43:38.224 [http-nio-5000-exec-7] "POST /recruit/user/getMailCode HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/getMailCode] from: 127.0.0.1 costs: 3903ms
2023-06-27 08:44:11.606 [http-nio-5000-exec-8] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 7ms
2023-06-27 08:44:22.372 [http-nio-5000-exec-10] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 5ms
2023-06-27 08:44:29.468 [http-nio-5000-exec-9] "POST /recruit/user/register HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/register] from: 127.0.0.1 costs: 245ms
2023-06-27 08:44:39.818 [http-nio-5000-exec-5] "OPTIONS /recruit/user/login HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [OPTIONS] -> [/recruit/user/login] from: 127.0.0.1 costs: 0ms
2023-06-27 08:44:39.831 [http-nio-5000-exec-1] "POST /recruit/user/login HTTP/1.1" INFO  c.recruit.common.interceptor.RequestLogInterceptor - [POST] -> [/recruit/user/login] from: 127.0.0.1 costs: 9ms
